id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4690677,Flatiron studio next to Madison Pk,19007585,Darren,Manhattan,Flatiron District,40.744,-73.9907,Entire home/apt,110,7,11,2016-03-25,0.2,1,0
4691649,New Studio Loft in Williamsburg w/ Private Terrace,8501698,Meghan,Brooklyn,Williamsburg,40.71971,-73.95919,Entire home/apt,140,4,1,2016-06-01,0.03,1,0
4694179,Artsy and Cozy 1b. - Walk Everywhere!,3753306,Michelle,Manhattan,Gramercy,40.73287,-73.98585,Entire home/apt,180,1,1,2017-09-15,0.05,1,0
4694480,1000 SQ FT Cobble Hill Übercharmer,24268565,Daniel,Brooklyn,Cobble Hill,40.68982,-73.99675,Entire home/apt,250,1,185,2019-07-05,3.32,1,209
4694625,"Chic 2Br/2bath, Lower Manhattan",1843216,Guillermo,Manhattan,Lower East Side,40.7135,-73.988,Entire home/apt,250,4,26,2019-06-15,0.61,1,102
4694688,Happy Chic Convenient New Listing!,4217567,Emily,Manhattan,Chelsea,40.7416,-73.99681,Entire home/apt,250,3,2,2016-01-03,0.04,1,0
4698079,Sunny Cozy East Village Apartment,24067453,Danny,Manhattan,East Village,40.72274,-73.98143,Entire home/apt,138,11,5,2017-01-03,0.09,1,0
4698707,NY TIMES Featured Dumbo Penthouse,5352419,Brian,Brooklyn,Vinegar Hill,40.70213,-73.9838,Entire home/apt,550,20,1,2018-06-12,0.08,1,220
4699289,Charming two bedroom in Greenpoint,17014518,Jessica,Brooklyn,Greenpoint,40.73039,-73.9541,Entire home/apt,180,1,0,,,1,0
4699535,Light and Spacious your 1BR Fort Greene Apt Awaits,41358,Jen,Brooklyn,Fort Greene,40.6908,-73.97332,Entire home/apt,145,2,1,2015-09-28,0.02,1,0
4699963,"Cozy 1BD in PLG, Brooklyn!",24295835,Aaron,Brooklyn,Prospect-Lefferts Gardens,40.66074,-73.96035,Entire home/apt,100,3,15,2017-05-24,0.27,1,0
4700082,Fort Greene Brooklyn 1 bedroom apt,21409261,Trey,Brooklyn,Fort Greene,40.69477,-73.97258,Entire home/apt,119,4,19,2017-07-23,0.36,1,0
4700894,PEACEFUL NYC 2-Bedroom FLAT,10535719,Mike,Manhattan,East Harlem,40.79863,-73.93795,Entire home/apt,200,7,28,2019-06-23,0.55,3,363
4701802,Boerum Hill Brownstone with Skylights,10568263,Stephanie,Brooklyn,Boerum Hill,40.68518,-73.9853,Entire home/apt,190,2,8,2019-06-08,0.87,1,0
4704813,New York Upper East Side Luxury Apt,24319884,Pete & Laurie,Manhattan,Upper East Side,40.77429,-73.95628,Entire home/apt,235,7,8,2017-08-29,0.16,1,0
4708314,Spacious Williamsburg Retreat,1265619,Felipe,Brooklyn,Williamsburg,40.72018,-73.96055,Entire home/apt,120,2,8,2019-03-17,0.16,1,8
4708909,"Manhattan, modern chic - 2BR/2Bath",670367,Paul,Manhattan,Hell's Kitchen,40.75614,-73.99341,Entire home/apt,225,7,0,,,1,0
4710102,Harlem Renaissance,24343117,Sachin,Manhattan,East Harlem,40.80038,-73.94656,Entire home/apt,175,3,44,2016-09-28,0.8,1,280
4710315,Comfy 2Bdr Railroad in Greenpoint,129558,Osvaldo,Brooklyn,Greenpoint,40.72907,-73.95468,Entire home/apt,112,2,8,2016-10-10,0.18,1,0
4710488,Stunning Pre-war Penthouse Studio ,24344873,Christopher,Manhattan,Kips Bay,40.74512,-73.98041,Entire home/apt,200,10,3,2016-01-01,0.05,1,0
4714854,Cozy 2BR in the UES (MIN 30 DAYS),23772724,Elem,Manhattan,Upper East Side,40.78171,-73.94617,Entire home/apt,99,30,6,2019-03-10,0.15,15,225
4715740,1 BR with Steinway Grand Piano (30 Day Min),13976132,Joseph,Manhattan,Harlem,40.79973,-73.95541,Entire home/apt,120,3,133,2019-06-22,2.39,1,4
4717237,Spacious Apt in Bushwick!,2358032,Vanessa,Brooklyn,Bushwick,40.70027,-73.9231,Entire home/apt,70,4,8,2017-09-17,0.33,1,0
4717296,"Luxury Astoria 1BD apt, 20min from Manhattan",24009463,Vadim,Queens,Long Island City,40.76586,-73.93342,Entire home/apt,150,3,63,2019-06-20,1.34,2,187
4717440,"Bright, art-filled elevator apt, LES/Chinatown",3237577,Eddie,Manhattan,Chinatown,40.71585,-73.98982,Entire home/apt,170,3,94,2019-06-23,1.71,1,7
4718031,Cool artist apartment in Williamsburg/Bushwick,9633085,Henrique,Brooklyn,Williamsburg,40.70659,-73.94049,Entire home/apt,132,4,7,2018-08-20,0.16,1,0
4718314,Cozy apartment in Brooklyn,24374791,Emelie,Brooklyn,Bedford-Stuyvesant,40.67893,-73.95236,Entire home/apt,90,4,12,2016-04-14,0.22,2,0
4718436,VIEWS VIEWS VIEWS from Designer Apt,4655338,Danny,Brooklyn,Williamsburg,40.71751,-73.95839,Entire home/apt,525,6,28,2019-06-16,0.5,1,365
4718809,Private Retreat on Central Park,8778846,Max,Manhattan,East Harlem,40.79315,-73.94787,Entire home/apt,249,1,67,2016-09-23,1.25,1,0
4719825,Ideal One Bedroom on UWS,24381419,Adam,Manhattan,Upper West Side,40.79973,-73.9711,Entire home/apt,160,2,6,2015-08-09,0.11,1,0
4720086,Harlem Brownstone - It's Historic!,24382598,Leesa,Manhattan,Harlem,40.81455,-73.94471,Entire home/apt,125,1,142,2019-07-01,2.55,1,266
4720121,Luxurious Upper East Side Duplex,34915,Anna,Manhattan,Upper East Side,40.77169,-73.95583,Entire home/apt,500,7,0,,,1,0
4720326,Gramercy/Kips Bay 1BR- the best! ,5279180,Jane,Manhattan,Kips Bay,40.73951,-73.9827,Entire home/apt,170,3,0,,,1,0
4720460,Charming Upper West Side Studio,1887912,Anna,Manhattan,Upper West Side,40.78657,-73.97161,Entire home/apt,150,30,31,2019-05-21,0.59,1,213
4720789,"Spacious, sun filled village haven",855266,Jennifer,Manhattan,West Village,40.73767,-74.0065,Entire home/apt,250,5,1,2017-10-17,0.05,1,0
4724943,Charming 1BD Across from Park,24403405,Naomi,Brooklyn,Crown Heights,40.67163,-73.94265,Entire home/apt,82,1,1,2015-01-01,0.02,1,0
4725251,Gorgeous Sunny Studio,24404709,Jane,Manhattan,Upper West Side,40.78635,-73.97616,Entire home/apt,93,30,16,2019-01-07,0.29,1,271
4725852,Cozy home in south Williamsburg,405090,Sacha,Brooklyn,Williamsburg,40.7119,-73.96377,Entire home/apt,100,7,6,2019-01-09,0.15,1,0
4727731,Prime Williamsburg Loft Oasis with Garden!,18746337,Adam,Brooklyn,Williamsburg,40.71064,-73.96335,Entire home/apt,250,2,5,2019-06-27,5.0,1,204
4727889,Beautiful Light Filled Apartment in New York City!,10679309,Kirac,Manhattan,Midtown,40.74578,-73.98076,Entire home/apt,130,1,3,2019-04-07,0.08,2,0
4727912,"Cosy 2 bed, Gramercy, NYC Apartment",24415699,Charlie,Manhattan,Civic Center,40.71395,-74.00545,Entire home/apt,199,6,0,,,1,0
4730857,West Village Gorgeous Chic 1BR Apt,24429897,Roger,Manhattan,West Village,40.73552,-74.00521,Entire home/apt,299,5,0,,,1,0
4734069,BEAUTIFUL WILLIAMSBURG BROWNSTONE,1279274,Jena,Brooklyn,Williamsburg,40.71334,-73.96207,Entire home/apt,200,30,0,,,1,0
4734170,Modern 1 BD near Prospect Park,17893360,Charles,Brooklyn,Crown Heights,40.67238,-73.95768,Entire home/apt,109,1,18,2017-04-14,0.38,1,0
4734709,Bright & quiet 2 bedroom brownstone,6274029,Belle,Brooklyn,Prospect Heights,40.67895,-73.97233,Entire home/apt,200,4,5,2016-12-31,0.1,1,21
4736480,Upper East Side Apatments,4568686,Amy,Manhattan,Upper East Side,40.77556,-73.95245,Entire home/apt,375,4,0,,,1,0
4738429,M3 Hamilton's Hideaway Studio,295128,Carol Gloria,Bronx,Clason Point,40.81214,-73.85371,Entire home/apt,110,1,15,2019-06-23,0.49,7,325
4739407,"Spacious, Cool 1-BD in Brooklyn",24467359,Juan-Pablo,Brooklyn,Crown Heights,40.67656,-73.94542,Entire home/apt,85,5,14,2016-02-18,0.26,1,0
4739703,1BR Duplex in Heart of Brooklyn with 2 cats!!!,24468833,Amanda,Brooklyn,Prospect Heights,40.67906,-73.96602,Entire home/apt,175,3,19,2015-09-09,0.34,2,88
4742068,Spacious 1 Bedroom Apartment,22616989,Don,Brooklyn,Bensonhurst,40.61957,-73.9936,Entire home/apt,93,3,52,2019-06-22,0.99,1,325
4742102,Our home is your home.(Vegetarian),6932195,Mindy (...And I'M Jeff),Queens,Fresh Meadows,40.7312,-73.78579,Entire home/apt,375,2,30,2019-07-01,0.66,1,351
4742842,Cozy Harlem Escape 20 mins to Times Square,7111318,Morgan Marie,Manhattan,Harlem,40.82784,-73.93704,Entire home/apt,100,3,111,2019-06-23,3.15,1,9
4743840,"My home in West Village--Huge, Modern",895109,Jeffrey,Manhattan,West Village,40.73571,-74.00341,Entire home/apt,258,3,57,2019-06-23,1.1,1,320
4744487,Williamsburg Carriage House w/ yard,24487842,David,Brooklyn,Williamsburg,40.71181,-73.95736,Entire home/apt,118,30,29,2019-01-23,0.52,1,295
4744592,Quiet & Peaceful Upper West Escape,6648212,Mike,Manhattan,Morningside Heights,40.81509,-73.96019,Entire home/apt,120,4,4,2015-05-30,0.07,1,0
4745012,Charming UES 1bdr near Central Park,1766929,Stephanie,Manhattan,Upper East Side,40.76339,-73.95832,Entire home/apt,154,4,17,2017-08-05,0.31,1,0
4745212,Bright & Spacious  in Williamsburg,2665225,Sila,Brooklyn,Williamsburg,40.71717,-73.95688,Entire home/apt,150,3,1,2016-01-03,0.02,1,0
4745876,Urban sanctuary in the heart of NYC,21047204,Michael,Queens,Long Island City,40.74821,-73.94803,Entire home/apt,150,2,1,2014-12-31,0.02,1,0
4746171,Modern 2BR Apartment in Heart of East Village,24450948,Peter,Manhattan,East Village,40.72649,-73.98284,Entire home/apt,250,2,11,2017-01-01,0.2,1,0
4747068,Lovely Studio next to Park/Subway,24500940,Jesse,Brooklyn,Windsor Terrace,40.65131,-73.97405,Entire home/apt,100,5,24,2017-05-08,0.44,1,0
4750578,Cozy Boutique Studio in Brooklyn,11950208,Luisa,Brooklyn,Bedford-Stuyvesant,40.68589,-73.95759,Entire home/apt,110,1,0,,,1,0
4752020,Historic Jumel Terrace Manhattan ,24454906,Kristopher,Manhattan,Washington Heights,40.83301,-73.9394,Entire home/apt,225,1,0,,,1,0
4753571,Your own West Village/ Soho home,24529969,Ellie,Manhattan,SoHo,40.72704,-74.00558,Entire home/apt,200,3,10,2017-03-31,0.21,1,0
4756297,Perfect 1BD in Gramercy/Union Sq,840590,Ben,Manhattan,Gramercy,40.73348,-73.98562,Entire home/apt,199,2,3,2019-06-30,0.07,1,19
4756578,"Clean | Green | Spacious
WB BK Sanctuary! 2BR/2BA",24544724,Katrina,Brooklyn,Williamsburg,40.71383,-73.96289,Entire home/apt,298,3,16,2019-06-23,0.39,1,4
4757212,Studio apartment Midtown East in NY,10563051,Eveline,Manhattan,Murray Hill,40.74811,-73.97298,Entire home/apt,110,15,26,2016-07-29,0.47,1,0
4757941,Cute & Cozy 1BR in the East Village,24551170,Neil,Manhattan,East Village,40.72619,-73.98284,Entire home/apt,239,2,2,2015-02-05,0.04,1,0
4758028,Beautiful and great located UES apt,9150099,Melisa,Manhattan,Upper East Side,40.76244,-73.96215,Entire home/apt,300,3,2,2016-01-06,0.04,1,0
4759906,Cute & Charming Studio W/ Private Outdoor Space NY,15310997,Mor,Manhattan,Upper East Side,40.78032,-73.95249,Entire home/apt,200,30,9,2019-03-04,0.21,9,332
4760076,Beautiful Apt in the Center of NYC,7741110,Victoria,Manhattan,Midtown,40.74245,-73.9845,Entire home/apt,220,4,149,2019-06-21,2.68,1,287
4760107,"Tall Ceilings, Large Windows",16437254,Benjamin,Brooklyn,Boerum Hill,40.68902,-73.98632,Entire home/apt,127,30,7,2019-01-08,0.15,21,342
4762718,Unique 1BR / Upper West Side,22814290,Maximiliano,Manhattan,Upper West Side,40.78143,-73.98321,Entire home/apt,250,5,0,,,1,0
4763327,"Luxurious, best location, spa inc'l",24576978,,Brooklyn,Greenpoint,40.72035,-73.95355,Entire home/apt,195,1,1,2015-10-20,0.02,1,0
4766468,Lovely and Immaculate Bushwick Apt,24591281,James,Brooklyn,Bushwick,40.69913,-73.91484,Entire home/apt,91,15,1,2017-01-02,0.03,1,0
4767549,Charming Apartment Up in the Trees,207356,Martin & Julia,Brooklyn,Carroll Gardens,40.68171,-73.99765,Entire home/apt,150,5,1,2016-09-06,0.03,1,0
4767748,"Apt in Astoria, Queens.15min to NYC",24597265,Freda,Queens,Ditmars Steinway,40.77206,-73.91124,Entire home/apt,107,7,105,2019-07-02,2.07,8,261
4773463,Bright new studio in heart of LIC,7156474,Haley,Queens,Long Island City,40.74651,-73.954,Entire home/apt,175,1,0,,,1,0
4774041,3 Bedroom apartment & Yard next to Subway sleeps 6,22565253,Yinny,Brooklyn,Bay Ridge,40.6342,-74.02337,Entire home/apt,129,5,48,2019-06-15,0.87,4,91
4774190,Charming East Village/Gramercy Park Studio,17921968,Danielle,Manhattan,Gramercy,40.73196,-73.9823,Entire home/apt,198,3,103,2019-06-02,1.99,1,0
4774496,Five star large one bedroom!,24517455,Terry,Manhattan,Upper East Side,40.77792,-73.9539,Entire home/apt,185,1,121,2019-06-17,2.19,1,337
4774763,1BR 2-blocks from BK Museum,24404928,Jeremy,Brooklyn,Crown Heights,40.67117,-73.95934,Entire home/apt,130,1,9,2016-05-28,0.16,1,0
4775737,A Cozy Studio in Clinton Hill,24630374,Takako,Brooklyn,Clinton Hill,40.68233,-73.96418,Entire home/apt,110,4,14,2016-12-25,0.25,1,0
4776107,Modern (Website hidden by Airbnb) Sq Apt!,24631934,Idris,Manhattan,East Village,40.72781,-73.97646,Entire home/apt,400,3,42,2016-09-21,0.77,1,363
4777269,Two story apt with rooftop terrace,24585465,Amy,Manhattan,Upper West Side,40.77871,-73.97733,Entire home/apt,250,2,23,2019-06-17,0.48,1,0
4777597,Beautiful Apt - Flatiron/ Chelsea,10319096,Saville,Manhattan,Chelsea,40.73932,-73.99264,Entire home/apt,215,1,0,,,1,0
4777745,"600 SF appartment in NYC, Manhattan",24639120,Alexander,Manhattan,Midtown,40.76022,-73.9744,Entire home/apt,235,6,13,2017-01-10,0.25,1,0
4782243,Charming LES studio w/ BBQ patio,2715121,Miriam,Manhattan,Lower East Side,40.71801,-73.99078,Entire home/apt,180,1,5,2016-05-22,0.09,1,0
4782252,PENTHOUSE STUDIO WITH LARGE TERRACE,24657274,Daniel,Manhattan,Upper West Side,40.79202,-73.97947,Entire home/apt,175,1,0,,,1,0
4782569,Private 1st level studio near NYC,5071632,Rose,Brooklyn,Borough Park,40.61959,-73.97857,Entire home/apt,81,3,47,2019-03-28,1.06,1,287
4782799,Spacious Studio- Midtown Manhattan!,2910317,Megan,Manhattan,Midtown,40.7555,-73.96575,Entire home/apt,225,1,14,2016-04-26,0.25,1,0
4783057,HOUSE SUITE,24660443,Hollis,Brooklyn,Bushwick,40.69504,-73.92709,Entire home/apt,100,4,123,2019-06-08,2.48,1,184
4783738,MODERN Luxury Hotel Residence in Midtown,7655962,Dee J,Manhattan,Hell's Kitchen,40.7574,-73.99361,Entire home/apt,99,6,11,2018-11-01,0.22,1,0
4783809,"Quiet, value & convenience in NYC's best hood!",177846,Alexandra,Brooklyn,Fort Greene,40.68916,-73.977,Entire home/apt,175,4,27,2019-06-22,0.49,2,11
4784867,Great location w/ Terrace!,198387,Kim,Brooklyn,Williamsburg,40.71349,-73.9629,Entire home/apt,165,5,26,2016-10-12,0.47,1,0
4785105,Cozy Nolita Apt - 1 BDR + Study,18156463,Bethany,Manhattan,Nolita,40.72405,-73.99518,Entire home/apt,149,3,0,,,1,0
4785941,Beautiful Greenwich Village Loft,1786943,Nikolaos,Manhattan,Greenwich Village,40.72904,-74.00129,Entire home/apt,200,4,2,2016-04-13,0.04,1,0
4786139,Designer 1BD w/ backyard space,1760609,Matt + Allie,Manhattan,East Village,40.7223,-73.98128,Entire home/apt,315,1,2,2015-08-31,0.04,1,0
4786675,Contemporary Luxury Studio Apartment,23852000,Aram,Brooklyn,Williamsburg,40.71975,-73.96285,Entire home/apt,148,30,16,2019-04-19,0.37,1,195
4787201,Sunny and Spacious Brooklyn Apartment,7365719,Annika,Brooklyn,Bedford-Stuyvesant,40.67958,-73.94581,Entire home/apt,150,5,12,2018-08-19,0.24,1,9
4788812,Comfy apt next to Central Park!,23020530,Val,Manhattan,Upper West Side,40.77917,-73.97397,Entire home/apt,139,1,1,2016-02-04,0.02,1,0
4791389,Penthouse on Park Ave,4923436,Simon,Manhattan,Gramercy,40.73877,-73.98707,Entire home/apt,250,30,2,2015-03-22,0.04,1,0
4792219,"Heart of Astoria, Spacious 2 bdrm, 15min to City!",11479819,Marnie,Queens,Astoria,40.76235,-73.9217,Entire home/apt,90,14,0,,,1,0
4792342,Cozy 1-bedroom apt ,6328283,Steven,Manhattan,Harlem,40.82291,-73.94171,Entire home/apt,105,2,49,2019-06-30,0.9,1,193
4792529,Restored Bungalow of Rockaway Beach,57101,Maribel & Carolina,Queens,Rockaway Beach,40.58822,-73.81299,Entire home/apt,130,1,186,2019-06-23,3.35,1,292
4792705,Elegant Quiet Spacious 2BD Brownstone Brooklyn NYC,3471761,Kevin & Yuan,Brooklyn,Bedford-Stuyvesant,40.68811,-73.92398,Entire home/apt,149,2,145,2019-07-02,2.62,2,305
4794322,True one bedroom,24704747,Eli,Manhattan,Upper East Side,40.77378,-73.95684,Entire home/apt,200,1,3,2016-03-27,0.07,1,0
4794512,Bohemian 1 Bedroom Loft with city view,7503643,Vida,Brooklyn,Greenpoint,40.72545,-73.94039,Entire home/apt,149,30,2,2018-08-15,0.06,52,358
4795485,"Beautiful, sunny, large 1BD!",24712268,L & R,Brooklyn,Gowanus,40.66845,-73.99181,Entire home/apt,145,5,11,2019-06-16,0.24,1,40
4795857,Spacious 2 Bedroom apartment in Washington Heights,8902883,Matthias,Manhattan,Washington Heights,40.83729,-73.94372,Entire home/apt,85,30,10,2019-06-30,0.28,1,147
4796070,1A GREAT  APT NEW YORK CITY !!!,24715671,Julia,Manhattan,Midtown,40.74439,-73.98329,Entire home/apt,275,30,39,2018-09-29,0.72,4,365
4798723,Adorable sunny studio great area-For monthly stays,23982388,Jolie,Manhattan,Midtown,40.75235,-73.96781,Entire home/apt,105,30,2,2015-08-11,0.04,5,315
4798794,Roomy West Village Studio,1660906,Victoria,Manhattan,West Village,40.73245,-74.00275,Entire home/apt,250,2,3,2015-10-19,0.06,1,0
4799245,"1 Bedroom - 1 Bathroom MIDTOWN,NYC",24728241,Eddie,Manhattan,Kips Bay,40.74317,-73.97508,Entire home/apt,180,1,0,,,1,0
4800921,"Comfy 4br, 2 full baths, 3 fls, 2 living rooms",1559494,Hill,Brooklyn,Williamsburg,40.71262,-73.95026,Entire home/apt,600,2,20,2019-06-23,3.3,1,283
4802299,"Spacious 1 BDR in Astoria, Queens ",24740606,Zsuzsanna,Queens,Astoria,40.76457,-73.91205,Entire home/apt,150,2,2,2015-05-24,0.04,1,0
4802374,Charming Upper East Side Studio,12968821,Anupam,Manhattan,Upper East Side,40.77613,-73.9462,Entire home/apt,119,10,12,2016-07-20,0.22,1,0
4802648,One Bed Room Apt In Midtown East,13026391,Kenneth,Manhattan,Midtown,40.75456,-73.96626,Entire home/apt,165,2,11,2016-04-24,0.21,1,0
4803623,great location luxury buiding,24747103,Rachel,Manhattan,Hell's Kitchen,40.7646,-73.98799,Entire home/apt,225,1,0,,,1,0
4803750,Sugarhill  Studio,932245,Angelina,Manhattan,Harlem,40.82775,-73.94313,Entire home/apt,80,2,22,2019-05-27,0.48,1,87
4804228,Kosher Upper West Side Studio Apt,24750076,Chaz,Manhattan,Upper West Side,40.79331,-73.97537,Entire home/apt,149,4,15,2019-04-27,0.3,1,0
4807244,"Clean, New Private Garden Level Apartment in BKLYN",24761711,Aron,Brooklyn,Windsor Terrace,40.64865,-73.97947,Entire home/apt,195,2,186,2019-06-30,3.55,2,230
4807492,"quiet, sunny, floor-through brownstone",1870841,David,Brooklyn,Prospect Heights,40.67995,-73.97021,Entire home/apt,130,3,5,2018-05-08,0.11,1,0
4807899,Complete 1 bedroom near Columbia U,3422859,Martin,Manhattan,Harlem,40.80434,-73.95476,Entire home/apt,95,3,9,2016-07-16,0.16,1,0
4808065,Midtown East Lovely Nice Studio,23982388,Jolie,Manhattan,Midtown,40.75244,-73.96619,Entire home/apt,125,30,5,2017-04-15,0.1,5,331
4808239,Loft Studio Near UN Building-30 days min stay,23982388,Jolie,Manhattan,Midtown,40.75248,-73.96695,Entire home/apt,95,30,3,2016-03-15,0.06,5,318
4808745,Monthly studio-heart of Manhattan,23982388,Jolie,Manhattan,Midtown,40.75427,-73.96689,Entire home/apt,85,30,2,2019-05-08,0.05,5,83
4813140,Private Roof 4 bedroom 2.5Baths 15m to Manhattan,22643930,Joe,Brooklyn,Bushwick,40.69711,-73.93373,Entire home/apt,320,3,125,2019-06-23,3.42,1,269
4813342,Times Square Cozy Studio ,23982388,Jolie,Manhattan,Hell's Kitchen,40.76497,-73.98854,Entire home/apt,95,30,4,2018-06-11,0.11,5,337
4815028,affordable and convenient Manhattan studio,24797535,Leslie,Manhattan,Upper West Side,40.80123,-73.96248,Entire home/apt,129,10,29,2019-07-02,0.54,1,0
4815886,Amazing Artist Loft,7351,Tanda,Brooklyn,South Slope,40.66442,-73.99047,Entire home/apt,254,2,8,2019-06-16,0.23,3,365
4817139,Studio Apartment in Midtown,21671443,Leandro,Manhattan,Hell's Kitchen,40.76557,-73.98745,Entire home/apt,159,2,16,2016-12-21,0.31,1,0
4817208,Perfect private studio in NYC,3514707,Kaori,Manhattan,East Harlem,40.7945,-73.94298,Entire home/apt,90,5,2,2015-09-26,0.04,1,0
4821331,Lofty Brownstone Floor-Through,24827643,Danny,Brooklyn,Cobble Hill,40.68617,-73.99632,Entire home/apt,275,10,1,2016-05-06,0.03,1,1
4821786,Sunny & Cozy 1 Bedroom Apartment,1543006,Sophia,Brooklyn,Bedford-Stuyvesant,40.68675,-73.93749,Entire home/apt,100,2,3,2015-09-18,0.06,1,0
4822181,"Amazing 2BR (5) UES, (MIN 30 DAYS)",23772724,Elem,Manhattan,Upper East Side,40.77427,-73.95325,Entire home/apt,99,30,8,2019-04-23,0.28,15,270
4822324,NYC Duplex + Terrace in East 60s ,24832100,Lindsay,Manhattan,Upper East Side,40.76172,-73.96074,Entire home/apt,185,3,7,2016-07-24,0.13,1,0
4823386,Lovely 2 Bedroom Family Apartment Close to City,16514175,Karen,Queens,Elmhurst,40.74632,-73.88681,Entire home/apt,165,2,58,2019-06-14,2.1,5,163
4823910,Spacious and light-filled Manhattan apartment,10503302,Florence,Manhattan,Upper West Side,40.79228,-73.97414,Entire home/apt,117,14,0,,,1,15
4824052,"Big, bright Park Slope 2.5 bedroom!",24839116,Ainsley,Brooklyn,South Slope,40.66437,-73.9823,Entire home/apt,175,3,14,2017-07-22,0.25,1,0
4824146,Spacious Apt in Bushwick,24840863,Daniel,Brooklyn,Bushwick,40.70092,-73.92945,Entire home/apt,95,1,1,2015-01-04,0.02,1,0
4824310,Lovley loft in Williamsburg!,7402258,Golsana,Brooklyn,Williamsburg,40.7091,-73.94279,Entire home/apt,100,3,18,2019-05-29,0.33,1,3
4824521,Cozy 1 Bedroom Apt In Great Location!,24842701,Mel,Manhattan,Upper East Side,40.77493,-73.95874,Entire home/apt,169,3,130,2019-07-01,2.36,1,274
4824849,2 Bedrooom- near Columbus Circle,24844621,Paul,Manhattan,Midtown,40.76609,-73.98038,Entire home/apt,200,1,0,,,1,0
4828336,Spacious Sunny 2 Bedroom Close to the Subway!,7552191,Lindsey,Brooklyn,Bedford-Stuyvesant,40.68515,-73.91981,Entire home/apt,130,14,33,2019-06-30,0.72,1,105
4829088,1BR apartment in the heart of SoHo,854458,Brian,Manhattan,Greenwich Village,40.72812,-73.99983,Entire home/apt,180,2,11,2017-05-22,0.22,1,0
4830158,Loft in Brooklyn / Clinton Hill,21191214,Alex,Brooklyn,Clinton Hill,40.68348,-73.96394,Entire home/apt,99,5,0,,,1,0
4830494,Charming & sunny studio apartment,2489199,Michael,Manhattan,Harlem,40.82376,-73.94492,Entire home/apt,99,25,16,2019-07-01,0.3,1,157
4831603,Cozy Lower East Side Apartment,24872048,Kelly,Manhattan,Lower East Side,40.72229,-73.98913,Entire home/apt,225,1,0,,,1,0
